creation_date,update_date,city,zip_code,country,geometry_type,geometry_coords,description,headline,title,keyfacts,price_value,brand,id,numberOfRooms,numberOfBedrooms,livingSpace,numberOfFloors,availability,plotSpace,lon,lat,price_m2
2025-10-23 13:13:53.594384500+00:00,2025-10-23 13:13:53.594382700+00:00,Annemasse,74100,FR,MultiPolygon,"[[[[6.22861, 46.19362], [6.22838, 46.19378], [6.22977, 46.19542], [6.23396, 46.19788], [6.23377, 46.19812], [6.23579, 46.1998], [6.23549, 46.20061], [6.23648, 46.20138], [6.23907, 46.20143], [6.24053, 46.20191], [6.24095, 46.20056], [6.24054, 46.19938], [6.23948, 46.1984], [6.24255, 46.19688], [6.24095, 46.19509], [6.24054, 46.19436], [6.24073, 46.19411], [6.24032, 46.19397], [6.23946, 46.19243], [6.23816, 46.19277], [6.23889, 46.19417], [6.23799, 46.19416], [6.2361, 46.19464], [6.23297, 46.19474], [6.22861, 46.19362]]]]","Grand T2, Annemasse 
Entièrement meublé avec cuisine américaine, une chambre avec un grand lit Dressing 
Dans le salon, table à Manger, quatre chaises, un canapé-lit, une table basse, Meuble, télé, télé ainsi qu'une terrasse meublée 
Lave-vaisselle lave-linge, un grand frigo congélateur 
Ainsi qu'un garage à trois minutes à pieds de la gare, Pour aller à Genève   
 à 8 km du centre de Geneve","Grand T2, Annemasse",Appartement à louer,"['2 pièces', '1 chambre', '50 m²']",1600.0,seloger,25GVLEJRH99R,2.0,1.0,50.0,,,,6.236811145842477,46.19705577613584,32.0
,2025-11-07 20:00:05.456000+00:00,Annemasse,74100,FRA,MultiPolygon,"[[[[6.22861, 46.19362], [6.22838, 46.19378], [6.22977, 46.19542], [6.23396, 46.19788], [6.23377, 46.19812], [6.23579, 46.1998], [6.23549, 46.20061], [6.23648, 46.20138], [6.23907, 46.20143], [6.24053, 46.20191], [6.24095, 46.20056], [6.24054, 46.19938], [6.23948, 46.1984], [6.24255, 46.19688], [6.24095, 46.19509], [6.24054, 46.19436], [6.24073, 46.19411], [6.24032, 46.19397], [6.23946, 46.19243], [6.23816, 46.19277], [6.23889, 46.19417], [6.23799, 46.19416], [6.2361, 46.19464], [6.23297, 46.19474], [6.22861, 46.19362]]]]","Annemasse maison T5 de 120m² 
au rez de chaussée ,wc , salle d'eau, cuisine ouverte sur le séjour avec un accès sur le jardin, à l'étage 4 chambres, salle de bains, wc , chauffage pompe à chaleur, place de parking, garage.
Proche des commerces et école, crèche, collège - lycée, bus. 
Communes à proximité : Ville la grand, Ambilly, Gaillard, Mornex-Monnetier, 
Vétraz monthoux, Cranves sales, Etrembières, Bonne, Lucinges, et à dix minutes de la frontière de Genève.
 Loyer: 2490 euros*
Honoraire 1560 euros
 Pour visiter et vous accompagner dans votre projet, contactez Richard CHANTELLY 
 Selon l'article L.561.5 du Code Monétaire et Financier, pour l'organisation de la visite, la présentation d'une pièce d'identité vous sera demandée.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
Cette présente annonce a été rédigée sous la responsabilité éditoriale de Richard CHANTELLY agissant sous le statut d'agent commercial immatriculé au Ville du greffe : THONON-LES-BAINS sous le numéro RSAC N° 808 981 898 auprès de la SAS IMMO RESEAU au capital de 10 000 euros - Réseau national immobilier sur internet, 44 Allée des Cinq Continents - 44120 VERTOU - RNE NANTES 519 718 886. Carte professionnelle T et G n° CPI 3002 2018 000 024 971 CCI de Nantes-Saint-Nazaire (44) ; Garantie par GALIAN – 89 rue de la Boétie - 75008 Paris N°171379G pour 120 000 euros pour T. Assurance responsabilité civile professionnelle par GALIAN n° de police 120 137 405
(réf. 36486) - Le professionnel garantit et sécurise votre projet immobilier
 
Selon l'article L.561.5 du Code Monétaire et Financier, pour l'organisation de la visite, la présentation d'une pièce d'identité vous sera demandée.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
Cette présente annonce a été rédigée sous la responsabilité éditoriale de Richard CHANTELLY agissant sous le statut d'agent commercial immatriculé au Ville du greffe : THONON-LES-BAINS sous le numéro RSAC N° 808 981 898 auprès de la SAS IMMO RESEAU au capital de 10 000 euros - Réseau national immobilier sur internet, 44 Allée des Cinq Continents - 44120 VERTOU - RNE NANTES 519 718 886. Carte professionnelle T et G n° CPI 3002 2018 000 024 971 CCI de Nantes-Saint-Nazaire (44) ; Garantie par GALIAN – 89 rue de la Boétie - 75008 Paris N°171379G pour 120 000 euros pour T. Assurance responsabilité civile professionnelle par GALIAN n° de police 120 137 405
(réf. 36486) - Le professionnel garantit et sécurise votre projet immobilier",Maison T5 120m²,Maison à louer,"['5 pièces', '4 chambres', '120 m²']",2490.0,seloger,25E89GZQLQL4,5.0,4.0,120.0,,,,6.236811145842477,46.19705577613584,21.0
,2025-12-13 10:01:16.628000+00:00,Annemasse,74100,FRA,Point,"[6.2350674, 46.1933018]","1 chambre(s) libre(s) dans une colocation de 1 chambres dans un appartment de 50m2

Nouvelle colocation neuve en plein centre d'Annemasse – Rue du Commerce

Tu cherches un lieu calme, lumineux et central pour t'installer ? Bienvenue dans cette colocation neuve, => Tout est neuf, avec des fenêtres triple vitrage (pose en cours) et un local à vélo sécurisé.

 Emplacement premium : rue du Commerce, hyper-centre d'Annemasse, à deux pas des transports (tram, gare), et du futur arrêt.
Balcon accessible pour les chambres 1 et 2.

Équipements des chambres :
Chaque chambre :
- Surface varie selon la chambre
- Lit 140cm, bureau, lampe, chaise, dressing, Tv connectée, mini bar et une chambre comprend son micro-onde personnel. Rideaux, volet roulant, matelas confortable, couette et oreiller.
- Accès au balcon pour les chambres 1 et 2

Équipements des parties communes :
- Cuisine entièrement équipée : four, hotte, micro-ondes, plaques à induction, grand frigo + congélateur, vaisselle complète, table coin repas.
- Salle de bain moderne : à partager.
- Lave-linge séchant à disposition.
- Local vélo sécurisé dans l'immeuble

Loyer charges comprises.
Charges : eau, électricité, chauffage, internet, Copro : 100€

Caution : 1 mois de loyer charges comprises soit 800€
Bail individuel, pas de caution solidaire
Préavis : 1 mois
Pas de couples / pas de séjour de courte durée

Dossier demandé :
- Pièce d'identité
- Justificatif de situation (CDI, études, ou similaire)
- Garantie ou garant classique
- Revenus (3 bulletins de salaire + avis d'imposition)

Tu es intéressé.e ?
Envoie-moi un message avec une petite présentation de toi (âge, situation, attentes en colocation).
Je cherche à créer une ambiance conviviale et respectueuse :)

Updated on 13/12/2025
  Mise à jour le 13/12/2025",Chambre dans une colocation de 12m2,Studio à louer,"['1 pièce', '1 chambre', '12 m²', '2ème étage']",800.0,seloger,25YH4W6H66CV,1.0,1.0,12.0,2.0,,,6.2350674,46.1933018,67.0
,2025-12-12 01:17:09.478000+00:00,Annemasse,74100,FRA,Point,"[6.237084, 46.198609]","Dans une résidence neuve, Crédit Agricole Immobilier vous propose un appartement T3 avec une loggia,  comprenant une cuisine équipée avec micro onde, four, plaque induction, hotte, et ouverte sur le séjour, deux chambres, une salle de bains aménagée avec meuble sous vasque et baignoire. Une place de parking et une cave complètent ce bien.  Honoraires de location (TTC) à la charge du locataire pour la réalisation des services suivants : visites, constitution de dossier, frais de rédaction de bail, état des lieux. Dépôt de garantie, à verser par le locataire correspond à 1 mois de loyer HC. Nous consulter pour disponibilité.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :  georisques. gouv. fr",T3,Appartement à louer,"['3 pièces', '2 chambres', '63 m²', '2ème étage']",1800.0,seloger,258MVAGHP69U,3.0,2.0,63.0,2.0,,,6.237084,46.198609,29.0
,2025-12-13 17:40:15.347000+00:00,Annemasse,74100,FRA,MultiPolygon,"[[[[6.22883, 46.19287], [6.22861, 46.19362], [6.23297, 46.19474], [6.2361, 46.19464], [6.23799, 46.19416], [6.23889, 46.19417], [6.23816, 46.19277], [6.23946, 46.19243], [6.23789, 46.18896], [6.23522, 46.18944], [6.23453, 46.19042], [6.23306, 46.1901], [6.23241, 46.19079], [6.23035, 46.19159], [6.23058, 46.19272], [6.22883, 46.19287]]]]","Annemasse (74), appartement de 45 m2 à louer meublé. Libre à la location, il se compose de 2 pièces avec 1 chambre. Proposé par un particulier pour un loyer mensuel de 1.200  euros.

Avantages du logement :
- Stationnement
- Grand séjour
- Cuisine équipée
- Balcon
- Transport
- Proche commerce
- Sans vis-à-vis

Ce propriétaire utilise LocService pour sélectionner ses futurs locataires. Pour proposer directement votre candidature pour ce logement ET toutes les locations conformes à votre recherche, il suffit de vous inscrire sur LocService. Les propriétaires vous contactent directement et les locations sont certifiées sans frais d'agence.

Comment ça marche ?
1/ Vous décrivez votre location idéale sur LocService
2/ Votre candidature est transmise aux propriétaires concernés
3/ Les propriétaires vous contactent directement.

Vous réglez une seule fois 34 euros (29 euros pour les étudiants) pour toute la durée de votre recherche. Sans abonnement - Sans prélèvement - Sans commission.

Depuis sa création en 2005, LocService a accompagné plus de 2,8 millions de particuliers. Pourquoi pas vous ?",Appartement de 45m2 à louer sur Annemasse,Appartement à louer,"['2 pièces', '1 chambre', '45 m²']",1200.0,seloger,25XKW8YXPZ8N,2.0,1.0,45.0,,,,6.234717519790121,46.192265730999985,27.0
,2025-12-02 03:21:12.489000+00:00,Annemasse,74100,FRA,Point,"[6.239031, 46.194019]","Oqoro vous propose une colocation dans un appartement totalement rénové de trois chambres type T4. Le logement meublé est situé au 32 Rue Du Faucigny à Annemasse.
Cette colocation de 75 m² est situé au troisième étage d'un immeuble.
 L'emplacement de cet appartement est extrêmement avantageux, offrant un accès facile à diverses commodités essentielles à proximité, notamment :
De nombreux restaurants proposant une variété de cuisines
Un Lidl à 400 mètres
Une salle de bain à 700 mètres
Le centre de Genève à 7,1 km
 En ce qui concerne les transports en commun, vous bénéficiez de :
De nombreux arrêts de bus à proximité du logement
La gare routière et ferrovière à 11 minutes
Cet appartement est idéalement situé à proximité du parc du haut-Monthoux offrant ainsi un cadre verdoyant pour les amoureux de la nature.
——
 Dans l'appartement, vous découvrirez une entrée, une cuisine, trois chambres, une salle de bain, un toilette séparé et un balcon.
La cuisine est pourvue d'un réfrigérateur-congélateur, d'un four, d'un micro-ondes, d'une machine à café, d'un grille-pain, de plaques de cuissons, d'un lave-vaisselle, d'un lave-linge ainsi que de placards de rangement et pour terminer d'une table à manger avec des chaises. 
 La salle de bain est composée d'une douche, une vasque. 
Oqoro vous propose trois chambres. Elles sont composées d'un lit double, d'un bureau avec une chaise et d'un placard.
-
Bail individuel à la chambre. Pas de caution solidaire. Chacun est libre de partir quand il veut sans se soucier des autres colocs, dès le moment où il respecte un mois de préavis. Eligible aux APL.
 POUR FAIRE UNE CANDIDATURE, ALLER SUR NOTRE SITE WEB OQORO ET RENSEIGNER LA REFERENCE : SL6188Q
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
Montant estimé des dépenses annuelles d'énergie pour un usage standard : 2593 euros par an.
Prix moyens des énergies indexés sur l'année 2021, 2022, 2023 (abonnements compris)",Chambre en colocation appartement meublé,Appartement à louer,"['4 pièces', '3 chambres', '75 m²', '3ème étage']",650.0,seloger,2562TLLBS47T,4.0,3.0,75.0,3.0,,,6.239031,46.194019,9.0
2025-12-08 16:35:49.695511800+00:00,2025-12-08 16:35:49.695509900+00:00,Annemasse,74100,FR,Point,"[6.244083000000001, 46.19414599999995]","Charmant T2 de 52 m², rafraîchi en 2023, situé dans une résidence sécurisée (2016), calme et bien entretenue. Idéal pour une personne seule ou un jeune couple.

Localisation :
•	À 7 min à pied de la gare d’Annemasse (15 min de Genève centre – Rive)
•	Proche Ville-la-Grand, douanes et commerces (10 min en voiture)
L’appartement :
•	Séjour lumineux avec cuisine ouverte équipée (30 m²)
•	Balcon exposé Ouest, sans vis-à-vis direct
•	Chambre avec rangements
•	Salle de bain avec baignoire et lave-linge
•	WC séparés
•	Très bonne insonorisation et isolation
•	2ᵉ étage sur 4, avec ascenseur

Stationnement : Garage en option  +50 €/mois
Loyer : 1’100 € / mois
Charges : 100 € / mois (eau, gaz, entretien, ascenseur)
Total : 1’200 € / mois
Loué sans cave.

📄 Dossier obligatoire avant visite (sélection par assureur) :
•	Pièce d’identité
•	3 dernières quittances ou attestations EDF/téléphone
•	Contrat de travail
•	Avis d’imposition français
________________________________________

English version 

For rent – Bright 1-bedroom apartment with balcony – 
Near CEVA Annemasse (France)

Charming 52 sqm apartment, refreshed in 2023, located in a quiet and secure residence (built in 2016). Ideal for a single tenant or a young couple.

Location:
•	7 min walk to Annemasse train station (15 min to Geneva center – Rive)
•	Close to borders, shops and Ville-la-Grand (10 min by car)
Apartment features:
•	Bright living room with fully equipped open kitchen (30 sqm)
•	West-facing balcony, no direct overlooking
•	Bedroom with storage
•	Bathroom with bathtub and washing machine
•	Separate WC
•	Excellent sound insulation
•	2nd floor (out of 4), with elevator

Parking: secured visitor parking
Optional garage: +€50/month
Rent: €1,100 / month
Charges: €100 / month (water, gas, maintenance, elevator)
Total: €1,200 / month
Rented without cellar.

📄 Application required before any visit (insurance selection):
•	ID
•	Last 3 rent receipts or utility bills
•	Employment contract
•	French tax notice",À louer – T2 lumineux avec balcon – Proche CEVA Annemasse,Appartement à louer,"['2 pièces', '1 chambre', '50 m²', 'Étage 2/4']",1250.0,seloger,251NBJLGAJ4X,2.0,1.0,50.0,24.0,,,6.244083000000001,46.19414599999995,25.0
,2025-11-20 03:11:15.563000+00:00,Annemasse,74100,FRA,Point,"[6.233128, 46.189028]","APPARTEMENT 6 PIÈCES AVEC BALCON
Découvrez cette colocation de 5 chambres de 81 m² située au 23 Route D'étrembières (Annemasse, 74100).

LA CHAMBRE
Cette chambre se compose d'un lit double, d'un bureau accompagné d'une lampe et d'une chaise, et d'un meuble dressing.

LES ESPACES COMMUNS
L'appartement comprend cinq chambres, une cuisine parfaitement équipée avec four, plaques de cuisson, hotte, micro-ondes, lave-linge, etc.
Il offre également un salon bien aménagé avec une table à manger, un canapé, des tables basses et un banc, ainsi qu'un WC indépendant.
Trois salles d'eau sont disponibles, dont deux sont attenantes aux chambres 1 et 3.
De plus, trois loggias sont présentes, dont deux sont privatives et attribuées aux chambres 4 et 5.
Enfin, il y a une loggia commune accessible depuis le salon, équipée d'une table et de deux chaises.
Le chauffage est collectif. Cet appartement est aussi équipé de la fibre optique.
Il est situé au 1er étage d'un immeuble avec ascenseur.

Cet appartement est idéalement adapté pour une colocation d'étudiants ou de jeunes professionnels !

LES EXTÉRIEURS
Un local vélos est également présent dans le bâtiment.

LE QUARTIER
L'emplacement de cette propriété est parfaitement situé, à proximité du centre-ville d'Annemasse et du magnifique Parc de Montessuit.
Vous aurez accès à une variété de commodités à proximité de chez vous, y compris des commerces, des banques, des restaurants, une boulangerie, ainsi qu'un supermarché Picard et un Carrefour City à seulement 800 mètres de l'appartement.

SERVICES ET ÉQUIPEMENTS
Entretien de la chaudière
Gardien
Internet Fibre
Internet ADSL
Chauffage
Eau chaude
Gaz
Electricité
Taxe Ordures Ménagères
Entretien de l'immeuble
Eau courante
Entretien du jardin
Entretien des climatisations
Ménage

——
Bail individuel à la chambre. Pas de caution solidaire. Chacun est libre de partir quand il veut sans se soucier des autres colocs, dès le moment où il respecte un mois de préavis. Eligible aux APL.
 POUR FAIRE UNE CANDIDATURE, ALLER SUR NOTRE SITE WEB OQORO ET RENSEIGNER LA REFERENCE : SL5250G
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
Montant estimé des dépenses annuelles d'énergie pour un usage standard : 1120 euros par an.
Prix moyens des énergies indexés sur l'année 2021 (abonnements compris)",Chambre en colocation appartement meublé,Appartement à louer,"['6 pièces', '5 chambres', '81 m²', '1er étage']",690.0,seloger,25BA76M8HRB1,6.0,5.0,81.0,1.0,,,6.233128,46.189028,9.0
2025-12-09 18:42:14.742928+00:00,2025-12-09 18:42:14.742925800+00:00,Annemasse,74100,FR,MultiPolygon,"[[[[6.24375, 46.18813], [6.24399, 46.18807], [6.24414, 46.18802], [6.24438, 46.18795], [6.24458, 46.18791], [6.2448, 46.18783], [6.24552, 46.1876], [6.24586, 46.18749], [6.24699, 46.18714], [6.24745, 46.18699], [6.24758, 46.18692], [6.24765, 46.18687], [6.2477, 46.18681], [6.24774, 46.18676], [6.24777, 46.1867], [6.24763, 46.18635], [6.24755, 46.18615], [6.2473, 46.18554], [6.24718, 46.18524], [6.24679, 46.18426], [6.24672, 46.18411], [6.24661, 46.18414], [6.24602, 46.18425], [6.24513, 46.18442], [6.24469, 46.18451], [6.24452, 46.18454], [6.24446, 46.18454], [6.2444, 46.18454], [6.24436, 46.18453], [6.24433, 46.18452], [6.2443, 46.18449], [6.24428, 46.18446], [6.24425, 46.18441], [6.24419, 46.18431], [6.24395, 46.18436], [6.24289, 46.18463], [6.24283, 46.18465], [6.24202, 46.18486], [6.24189, 46.18489], [6.24189, 46.18489], [6.24198, 46.18506], [6.2421, 46.18529], [6.24214, 46.18537], [6.24218, 46.18543], [6.24227, 46.1856], [6.24234, 46.18574], [6.24243, 46.18589], [6.24268, 46.18635], [6.24292, 46.18677], [6.24303, 46.187], [6.24318, 46.18722], [6.24329, 46.18731], [6.24335, 46.18741], [6.24347, 46.18765], [6.24361, 46.18788], [6.24363, 46.18791], [6.24375, 46.18813]]]]","COLOCATION LUMINEUSE ET JUSTE RÉNOVÉE

Bonjour,

Je propose 2 chambres à louer dans une colocation de 4 chambres dans un immeuble calme et bien entretenu située à Annemasse, à 18 minutes à pied de la gare. Appartement 84 m², entièrement rénové et meublé avec goût, parfait pour étudiants ou jeunes actifs.

---

🏡 L’appartement :

Vous disposerez d’une cuisine entièrement équipée (avec vue sur le Salève) : réfrigérateur, four, lave-vaisselle, plaque induction, micro ondes, bouilloire, grille-pain.

Le lave-linge est placé dans un espace lingerie qui jouxte la cuisine.

Un salon cosy et très lumineux vous accueillera également. Il dispose d’une grande télévision écran plat et donne accès à une terrasse ensoleillée, plein sud(avec vu sur le Salève.

Dans la salle de bain(entièrement rénové), vous trouverez une douche à l’italienne, un meuble vasque et un rangement supplémentaire pour chaque colocataire.

Dans l’entrée, se trouve un placard avec penderie ainsi que 2 meubles à chaussures.

Dans le couloir, une table à repasser, un fer à repasser ainsi qu’un aspirateur sont rangés dans un grand placard qui constitue un espace supplémentaire de rangement.

L’appartement est juste rénové et se trouve au pied des commerces (pharmacie, supérette, la poste).

Il se situe à 17 minutes à pied du tram et de la gare. Prochainement il sera à 2mn à pied de la nouvelle ligne de tram.

Salle de bain et WC rénovés

Parquet massif en bambou dans 3 chambres + salon

Mobilier inclus : lit avec tête de lit, table de chevet, bureau, grand placard avec penderie, d’une couette et d’un oreiller ainsi que de linge de lit, d’une clé indépendante

🛏 Chambres disponibles :

Chambre 1 → 650 €/mois CC

Chambre 3 → 690 €/mois CC

Inclus : charges (eau, électricité, internet haut débit) + ménage des parties communes 2x/mois

A votre charge, il vous restera à prendre une assurance habitation.

---

Il se situe à 17 minutes à pied du tram et de la gare. Prochainement il sera à 2mn à pied de la nouvelle ligne de tram.

Possibilité de se stationner à proximité de l’immeuble. Possibilité de louer un garage pour 100 euros mensuel. Un local à vélo, fermé à clé, est à votre disposition dans l’immeuble.

Bail individuel de 6 mois minimum • Dépôt de garantie 900€ • Pas de frais d’agence • Garantie VISALE , smartgarant, garantme demandée. Aides au logement : éligible CAF

Les couples, les animaux ne sont pas autorisés. Appartement non fumeur.

Une petite description sera la bienvenue, au plaisir de vous lire.",Colocation Annemasse,Appartement à louer,"['5 pièces', '4 chambres', '84 m²', 'Étage 3/4']",650.0,seloger,25UWIM699KDU,5.0,4.0,84.0,34.0,,,6.244922002584658,46.18598226433365,8.0
,2025-11-19 03:11:05.158000+00:00,Annemasse,74100,FRA,Point,"[6.235013, 46.193425]","Colocation 3 chambres – 73 m² – 8 rue du Commerce, Annemasse
Oqoro vous présente cette belle colocation de 3 chambres, entièrement rénovée en 2025, située au 4 € étage d'un immeuble calme avec ascenseur.
 Espaces communsLa pièce de vie, lumineuse et conviviale, est meublée d'un canapé et d'une table basse. Un comptoir avec quatre chaises hautes permet de partager vos repas facilement.
 La cuisine ouverte est entièrement équipée : four, micro-ondes, plaques de cuisson, hotte, évier, réfrigérateur avec compartiment congélateur, lave-vaisselle, ainsi que de nombreux rangements et ustensiles de cuisine.
 La salle d'eau dispose d'une douche, d'un meuble vasque avec miroir, d'une machine à laver et de rangements. Les WC sont séparés pour plus de confort.
 QuartierSitué en plein centre-ville d'Annemasse, ce logement bénéficie d'un emplacement idéal :
Transports à proximité : bus 17, L2, L4, gare TER à quelques minutes (lignes RL4, RE33, RL2).
Commodités à moins de 15 minutes à pied : supermarchés, banques, boulangeries, salles de sport, espaces verts (Parc de Montessuit à deux pas).
Chaque chambre est équipée d'un lit double, de deux placards de rangement et de deux commodes de chevet.

 POUR FAIRE UNE CANDIDATURE, ALLER SUR NOTRE SITE WEB OQORO ET RENSEIGNER LA REFERENCE : SL0189E
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
Montant estimé des dépenses annuelles d'énergie pour un usage standard : 2300 euros par an.
Prix moyens des énergies indexés sur l'année 2021, 2022, 2023 (abonnements compris)",Chambre en colocation appartement meublé,Appartement à louer,"['4 pièces', '3 chambres', '73 m²', '4ème étage']",790.0,seloger,25M66LA87IF5,4.0,3.0,73.0,4.0,,,6.235013,46.193425,11.0
,2025-11-21 14:46:06.273000+00:00,Annemasse,74100,FRA,MultiPolygon,"[[[[6.22883, 46.19287], [6.22861, 46.19362], [6.23297, 46.19474], [6.2361, 46.19464], [6.23799, 46.19416], [6.23889, 46.19417], [6.23816, 46.19277], [6.23946, 46.19243], [6.23789, 46.18896], [6.23522, 46.18944], [6.23453, 46.19042], [6.23306, 46.1901], [6.23241, 46.19079], [6.23035, 46.19159], [6.23058, 46.19272], [6.22883, 46.19287]]]]","Très joli studio meublé refait à neuf - ANNEMASSE Centre - composé d'une entrée, d'un coin cuisine avec machine à laver, une séparation assure le coin nuit, une salle de bain avec WC.

Loyer HC: 800 euros
Charges: 90 euros ( eau froide, eau chaude, chauffage, entretien courant de la copropriété )
Honoraires de location: 260 euros dont 60 euros d'état des lieux
Dépot de garantie : 1600 euros",Studio meublé ANNEMASSE - Refait à neuf,Appartement à louer,"['2 pièces', '1 chambre', '20 m²']",890.0,seloger,25ZGTCEQ1SG6,2.0,1.0,20.0,,,,6.234717519790121,46.192265730999985,44.0
2025-12-07 18:34:41.028515600+00:00,2025-12-07 18:34:41.028513500+00:00,Annemasse,74100,FR,MultiPolygon,"[[[[6.22861, 46.19362], [6.22838, 46.19378], [6.22977, 46.19542], [6.23396, 46.19788], [6.23377, 46.19812], [6.23579, 46.1998], [6.23549, 46.20061], [6.23648, 46.20138], [6.23907, 46.20143], [6.24053, 46.20191], [6.24095, 46.20056], [6.24054, 46.19938], [6.23948, 46.1984], [6.24255, 46.19688], [6.24095, 46.19509], [6.24054, 46.19436], [6.24073, 46.19411], [6.24032, 46.19397], [6.23946, 46.19243], [6.23816, 46.19277], [6.23889, 46.19417], [6.23799, 46.19416], [6.2361, 46.19464], [6.23297, 46.19474], [6.22861, 46.19362]]]]","Situé a la place de l’étoile, soit à 8 minutes à pieds de la Gare et 12 minutes à pieds de ligne de tram (parc Montessuit)
(À proximité immédiate de la future ligne de tram).

Au 4 étage avec ascenseur, T2 de 54 m² composé comme suit :

- Un hall avec rangement de 7 m²
- Un salon avec balcon de 18 m²  
- Une chambre de 12 m²
- Une cuisine avec balcon de 10 m²
- Une salle de bains de 4,05 m² avec wc séparé
- un couloir de 3 m²

Comprenant une cave et possibilité de louer un garage.

Disponible de suite

Sont inclus dans les charges:
Chauffage et eau chaude

Une réponse ne sera donnée qu’aux personnes présentant leur situation professionnelle et personnelle.

Je n’accepte pas les colocations.

Les visites seront possibles uniquement sur présentation d’un dossier complet, à savoir :

- contrat de travail  
- 3 derniers bulletins de salaire
- pièce d'identité  
- attestation de paiement de loyer de votre propriétaire actuel  
Pour les personnes domiciliées en Suisse : 
- un extrait du registre de l'office des poursuites",Appartement 2 pièces en plein centre-ville proche gare,Appartement à louer,"['1 pièce', '55 m²', 'Étage 1/6']",1200.0,seloger,25FULLASXUXJ,1.0,,55.0,16.0,,,6.236811145842477,46.19705577613584,22.0
2025-11-07 06:16:53.430759200+00:00,2025-12-05 21:30:39.435717700+00:00,Annemasse,74100,FR,Point,"[6.234935, 46.19306899999993]","Annemasse, cœur de ville dans zone piétonne, à 12 mn des eaux vives Geneve.
T3 traversant de 76 m2, meublé très confortablement, prestations ++ Climatisation.
cuisine contemporaine entièrement équipée ouverte sur vaste séjour lumineux. 2 chambres, un dressing, salle de bain et wc séparé avec lave main. Lave linge, lave-vaisselle. parking à proximité. immeuble de professions libérales donc très calme le soir et week end.
sont compris dans les charges, le chauffage, l'eau froide.
raccordé la chaufferie d'Annemasse (bois)
Tout équipé (y compris la vaisselle, fer à repassé, aspirateur, etc, il ne vous suffira d’apporter que votre linge de maison!","T3, rue piétonne cœur de ville au calme",Appartement à louer,"['3 pièces', '2 chambres', '76 m²', 'Étage 2/6']",1890.0,seloger,25EVM33KMCVI,3.0,2.0,76.0,26.0,,,6.234935,46.19306899999993,25.0
,2025-12-05 03:15:08.712000+00:00,Annemasse,74100,FRA,Point,"[6.242465, 46.186458]","BELLE COLOCATION DE 4 AVEC 2 Salle De Bains, Balcon et Parking 
OQORO est fier de vous présenter cette colocation de 86 m² située 3 Rue Du Sentier à Annemasse.

 LA CHAMBRE 
Elle dispose d'un lit double, d'un bureau, d'une chaise, d'une table de nuit avec une lampe ainsi qu'un placard de rangement.

 L'APPARTEMENT 
Notre logement comprend :
Une entrée rangements vêtements + chaussures et un miroir.
Un séjour une table, des chaises, un canapé, des tables basses, une télévision, un tapis, des éclairages.
Une cuisine un réfrigérateur, un four, une hotte, un micro-ondes, une plaque de cuisson, un lave-vaisselle, une cafetière, une bouilloire, des ustensiles de cuisine et des rangements.
Une salle d'eau un meuble vasque / miroir, un lave-linge, un sèche-linge et une douche.
Une salle de bain un meuble vasque / miroir et une douche.
Une loggia une table, des chaises, ainsi que des accès à deux chambres.

 LE QUARTIER 
Notre logement est situé dans le nord-est de la ville d'Annemasse.
Vous aurez à proximité un supermarché, des restaurants et des commerces.

 LES TRANSPORTS 
 Ligne de Bus 7 / 3 / TANGO
 Le logement est situé à 16 minutes en transport du centre d'Annemasse.
 A 200 m du tram 17 vers Genève (dès fin 2025)

--
Bail individuel à la chambre. Pas de caution solidaire. Chacun est libre de partir quand il veut sans se soucier des autres colocs, dès le moment où il respecte un mois de préavis. Eligible aux APL.
 POUR FAIRE UNE CANDIDATURE, ALLER SUR NOTRE SITE WEB OQORO ET RENSEIGNER LA REFERENCE : SL2527B
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
Montant estimé des dépenses annuelles d'énergie pour un usage standard : 1194 euros par an.
Prix moyens des énergies indexés sur l'année 2021,2022,2023 (abonnements compris)",Chambre en colocation appartement meublé,Appartement à louer,"['6 pièces', '5 chambres', '86 m²', '6ème étage']",670.0,seloger,259XBQIGXS3S,6.0,5.0,86.0,6.0,,,6.242465,46.186458,8.0
