creation_date,update_date,city,zip_code,country,geometry_type,geometry_coords,description,headline,title,keyfacts,price_value,brand,id,numberOfRooms,numberOfBedrooms,livingSpace,numberOfFloors,availability,plotSpace,lon,lat,price_m2
2025-11-28 16:59:00+00:00,2025-12-09 18:21:10.459000+00:00,Marseille 1er,13001,FRA,MultiPolygon,"[[[[5.37729, 43.29222], [5.37214, 43.29097], [5.37108, 43.29344], [5.37442, 43.29528], [5.37161, 43.29939], [5.37433, 43.29966], [5.37489, 43.30161], [5.3905, 43.30939], [5.39344, 43.30595], [5.39445, 43.30204], [5.38875, 43.30021], [5.38556, 43.29429], [5.38149, 43.29609], [5.38232, 43.29348], [5.37729, 43.29222]]]]","Coup de cœur – 1er - Rue Paradis – L'agence RE/MAX FOR YOU vous propose ce très bel appartement T2 meublé, en duplex, renové et meublé avec goût, sous les toits, au 5ème et dernier étage d'un immeuble ancien (sans ascenseur). D'une superficie habitable de 37.60 m² (surface au sol total de 45.99 m²), vous rentrerez dans un bel espace de vie de 30 m², parqueté et avec murs en pierres apparentes, composé d'un séjour, salle à manger et cuisine ouverte. A l'étage, l'espace nuit surplombe la pièce de vie composé d'un coin chambre avec climatisation, ouvert sur une salle de bain et un wc indépendant. Un vrai cocon en plein centre-ville ! Proche de la place du général De Gaulle, du vieux port et dans l'hyper centre, vous serez au coeur de Marseille sur la très chic rue Paradis.
DPE : D - Montant estimé des dépenses annuelles d'énergie pour un usage standard estimés entre 670 € et 940 € - prix moyens des énergies indexés sur les années 2021, 2022 et 2023. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
Loyer : 849.00 € charges comprises par mois dont 45.00 € de provision sur les charges locatives (provisions donnant lieu à régularisation annuelle). 
Dépôt de garantie : 1608.00 €  
Honoraires part locataire : 481.00 € T.T.C. dont 111.00 € T.T.C. pour l'état des lieux
  Mandat 84 - RCS 794 099 325 EN RAISON D'UNE FORTE DEMANDE, PREMIER CONTACT UNIQUEMENT PAR MAIL VIA L'ANNONCE. NOUS VOUS COMMUNIQUERONS PLUS D'INFORMATIONS.  
 Provision mensuelle sur charges récupérables : 45.00 €. 
Dépôt de garantie : 1608 €. 
Honoraires charge locataire : 488.80 € TTC incluant:
- constitution du dossier, visite, rédaction du contrat : 376 € TTC. 
- état des lieux d'entrée: 112.80 € TTC.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :  .",Appartement,Duplex à louer,"['2 pièces', '1 chambre', '37 m²', 'Étage 5/5']",849.0,seloger,256FSEEJJ8CZ,2.0,1.0,37.0,55.0,,,5.38263068299967,43.30006527668412,23.0
2025-11-24 19:26:00+00:00,2025-11-25 09:55:15.783000+00:00,Marseille 6ème,13006,FRA,Point,"[5.3813385, 43.2907409]","Logement Manda ! Visitez et déposez votre dossier uniquement sur notre plateforme  ! Nous ne vous enverrons jamais le bail ou le RIB par mail - tout est sécurisé sur notre plateforme.

 Situé à Marseille, ce T1 meublé se trouve boulevard Louis Salvator. Non loin des commerces et transports en commun, ce studio a été entièrement rénové.

L'appartement, calme et lumineux, est composé d'une grande pièce principale scindée en deux espaces : le salon avec cuisine ouverte équipée, et le coin nuit.

La salle de bain quant à elle, dispose d'une baignoire.

Ce joli T1 en location n'attend plus que vous !

VOUS POUVEZ VISITER PLUS DE 3 000 LOGEMENTS (visite virtuelle + vidéos) ET DÉPOSER VOTRE CANDIDATURE SUR LE SITE WEB MANDA (REF : MANDA-49325)
Référence du bien : MANDA-49325",Marseille,Appartement à louer,"['1 pièce', '24 m²', '2ème étage']",660.0,seloger,25KTQ1A42IX1,1.0,,24.0,2.0,,,5.3813385,43.2907409,28.0
2025-10-28 13:14:00+00:00,2025-12-08 15:11:16.793000+00:00,Marseille 10ème,13010,FRA,MultiPolygon,"[[[[5.45224, 43.25746], [5.44966, 43.25819], [5.44463, 43.25694], [5.43071, 43.2605], [5.42919, 43.26132], [5.42979, 43.26558], [5.41272, 43.26847], [5.41148, 43.2699], [5.41472, 43.2724], [5.41124, 43.27611], [5.40657, 43.27419], [5.4039, 43.2755], [5.39983, 43.27462], [5.39911, 43.27757], [5.38874, 43.28315], [5.39236, 43.28281], [5.39195, 43.28476], [5.40637, 43.28764], [5.40718, 43.29143], [5.41505, 43.29169], [5.42513, 43.29037], [5.42565, 43.28585], [5.43262, 43.28631], [5.43631, 43.28512], [5.43604, 43.28422], [5.44204, 43.28567], [5.44499, 43.28327], [5.44221, 43.2814], [5.4449, 43.27928], [5.44444, 43.27676], [5.4522, 43.27372], [5.45283, 43.27534], [5.45606, 43.27598], [5.45351, 43.27236], [5.45399, 43.26583], [5.4583, 43.26277], [5.45984, 43.25948], [5.45224, 43.25746]]]]","MARSEILLE 3E ARRONDISSEMENT - A LOUER T3 de 44m².
Loyer: 730€ HC + 60€ de charges.
Composé d'une entrée, d'un séjour, d'une cuisine, de deux chambres, d'une salle d'eau et d'un WC.
Proche transports et commerces.
Pour visite contacter Loc Express 
Frais de dossier 240 euros.",Appartement - T3 - MARSEILLE 3E ARRONDISSEMENT - 790,Appartement à louer,"['3 pièces', '2 chambres', '44 m²', 'Étage 5/1']",790.0,seloger,25G889VTAL1I,3.0,2.0,44.0,51.0,,,5.427764718129455,43.27506871342818,18.0
,2025-10-06 20:41:35.214829200+00:00,Marseille,13010,FR,MultiPolygon,"[[[[5.39274, 43.28312], [5.39195, 43.28476], [5.39633, 43.28503], [5.3962, 43.2857], [5.39868, 43.28597], [5.39866, 43.28366], [5.39832, 43.28311], [5.3996, 43.28304], [5.3993, 43.27932], [5.39583, 43.28107], [5.39382, 43.28352], [5.39274, 43.28312]]]]",Studio claire bon quartier,À propos de ce bien,Appartement à louer,"['1 pièce', '24 m²', 'Étage 3/3']",520.0,seloger,25U3YX2BA7K7,1.0,,24.0,33.0,,,5.396654407871015,43.28304524249378,22.0
2025-12-01 10:24:00+00:00,2025-12-13 23:30:09.654000+00:00,Marseille 9ème,13009,FRA,Point,"[5.401056767, 43.246623993]","Votre agence La Comtesse Immobilier Mazargues vous propose à la location un studio meublé situé 5 rue Théophile Boudier, au cœur du quartier de Mazargues, 13009 Marseille.
Au deuxième étage, il se compose d'une pièce principale lumineuse avec kitchenette aménagée, d'une salle d'eau avec WC. Appartement calme et idéalement placé à proximité immédiate des commerces, des lignes de bus et du village de Mazargues.
Revenus nets mensuels nécessaires 2,7 fois le montant du loyer charges comprises. Garant accepté pour les étudiants répondant aux mêmes critères. Frais d'état des lieux inclus dans les honoraires.
Diagnostic ERP : « Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :  »
Ref dossier MAZ/MCY
Pour toute information ou pour organiser une visite, contactez-moi",STUDIO QUARTIER MAZARGUES 13009 MARSEILLE,Appartement à louer - logement étudiant,"['1 pièce', '19 m²', '2ème étage', 'disponible dès maintenant']",492.0,seloger,25WVHWCZQ74T,1.0,,19.0,2.0,disponible dès maintenant,,5.401056767,43.246623993,26.0
,2025-11-19 05:27:42.392523500+00:00,Marseille,13011,FR,MultiPolygon,"[[[[5.50017, 43.31004], [5.50137, 43.30659], [5.50078, 43.3037], [5.50155, 43.29997], [5.50104, 43.29943], [5.49682, 43.29753], [5.49727, 43.29668], [5.49708, 43.29516], [5.49757, 43.29404], [5.49566, 43.29321], [5.49485, 43.29324], [5.49055, 43.29472], [5.49158, 43.29545], [5.49016, 43.2977], [5.48852, 43.29778], [5.48763, 43.29818], [5.4885, 43.29957], [5.49039, 43.30043], [5.491, 43.30126], [5.49029, 43.30463], [5.49066, 43.30602], [5.4914, 43.30575], [5.49112, 43.3059], [5.49146, 43.30695], [5.49104, 43.30768], [5.49135, 43.30767], [5.49193, 43.30986], [5.49134, 43.31026], [5.48995, 43.31291], [5.4888, 43.31367], [5.48881, 43.31524], [5.49274, 43.31506], [5.4941, 43.31551], [5.49533, 43.31499], [5.49747, 43.31544], [5.49959, 43.3127], [5.50017, 43.31004]]]]","Très belle demeure, avec beaucoup de cachet situé dans les hauteur des ACCATES. Vue dégagée, au clame. La maison vous séduira par son atmosphère authentique, son terrain arboré et paysagé. Vous vous sentirez continuellement en vacances. 
Les commerces de la Valentine sont facilement accessibles en voiture (3min) ainsi que l'autoroute. On reste à 20 minutes du centre de ville de Marseille.",SUBLIME MAISON LA CASA SALETTE,Maison à louer,"['6 pièces', '4 chambres', '195 m²', '3\u202f500 m² de terrain']",4450.0,seloger,25B2N6Z4Z3ET,6.0,4.0,195.0,,,3 500 m² de terrain,5.4951652570283605,43.30480840923001,23.0
2025-11-21 10:14:00+00:00,2025-11-21 10:16:07.031000+00:00,Marseille 8ème,13008,FRA,MultiPolygon,"[[[[5.38466, 43.24355], [5.38361, 43.24284], [5.38316, 43.24337], [5.38258, 43.24338], [5.38169, 43.24395], [5.38048, 43.24374], [5.37982, 43.24329], [5.37931, 43.24185], [5.37776, 43.24036], [5.37551, 43.24284], [5.37463, 43.24447], [5.37319, 43.24545], [5.37388, 43.2468], [5.37504, 43.24608], [5.37604, 43.24658], [5.3768, 43.24607], [5.37649, 43.24559], [5.37742, 43.24508], [5.3781, 43.24553], [5.37885, 43.24495], [5.37891, 43.24463], [5.37835, 43.2446], [5.37918, 43.24442], [5.37922, 43.24467], [5.38009, 43.24465], [5.38027, 43.24589], [5.3824, 43.24705], [5.3835, 43.24585], [5.38392, 43.24597], [5.38419, 43.24479], [5.38381, 43.24426], [5.38466, 43.24355]]]]","T2 avec Terrasse POINTE ROUGE - PARANGON - Marseille 13008. Quartier Pointe Rouge / Parangon. 
Appartement T2 meublé d'une superficie de 34m2 et d'une terrasse privative de 20m². 
L'appartement est composé d'une chambre confortable équipée de rangement, d'un séjour disposant d'un canapé convertible en deux couchages, cuisine équipée et aménagée (réfrigérateur, four, lave-vaisselle et lave linge séchant), et une salle d'eau. 
Il se situe dans une petite résidence calme à 5 minutes à pied de la mer.
Proximité d'un arrêt de bus et d'autres commodités (supermarché, boucher, primeur etc)
Libre de suite. Loyer : 850 € + 50 € de provisions pour charges. Dépôt de garantie 850 €. Frais d'agence : 500€TTC. 
 Loyer de 900,00 euros par mois charges comprises dont 50,00 euros par mois de provision pour charges (soumis à la régularisation annuelle).",Appartement,Appartement à louer,"['2 pièces', '1 chambre', '34 m²', 'RDC']",900.0,seloger,252FYYJEQA4Y,2.0,1.0,34.0,,,,5.378794550523016,43.244207474640724,26.0
2025-11-12 16:24:00+00:00,2025-12-11 15:25:22.539000+00:00,Marseille 7ème,13007,FRA,MultiPolygon,"[[[[5.37214, 43.29097], [5.37204, 43.29091], [5.37201, 43.29083], [5.37201, 43.29079], [5.37207, 43.29072], [5.37185, 43.29049], [5.37181, 43.29044], [5.37162, 43.29008], [5.3716, 43.29001], [5.37157, 43.28991], [5.37157, 43.28957], [5.37149, 43.28963], [5.37137, 43.28965], [5.3713, 43.28966], [5.37122, 43.28969], [5.37122, 43.28968], [5.37118, 43.28967], [5.37097, 43.28923], [5.37093, 43.28926], [5.37089, 43.28927], [5.37084, 43.28926], [5.37079, 43.28925], [5.37025, 43.28913], [5.37025, 43.28913], [5.37022, 43.28913], [5.37013, 43.28911], [5.37011, 43.28911], [5.37003, 43.2891], [5.36984, 43.28911], [5.3697, 43.28913], [5.36949, 43.28914], [5.36929, 43.28918], [5.36922, 43.28918], [5.36865, 43.28923], [5.36855, 43.28924], [5.36851, 43.28925], [5.36846, 43.28927], [5.36844, 43.28929], [5.36843, 43.28931], [5.3684, 43.28939], [5.36837, 43.28948], [5.36835, 43.28951], [5.36831, 43.28954], [5.36828, 43.28954], [5.36822, 43.28954], [5.36687, 43.2894], [5.3668, 43.28935], [5.36677, 43.28906], [5.36675, 43.28902], [5.36672, 43.289], [5.36659, 43.28896], [5.36647, 43.28893], [5.36636, 43.28934], [5.36635, 43.28937], [5.36631, 43.28956], [5.3663, 43.28982], [5.36635, 43.29018], [5.36639, 43.29047], [5.36649, 43.29066], [5.36739, 43.29084], [5.36744, 43.29085], [5.36747, 43.29085], [5.36757, 43.29087], [5.36861, 43.29107], [5.36932, 43.2912], [5.369, 43.29213], [5.3694, 43.2922], [5.36982, 43.29225], [5.37048, 43.29233], [5.37147, 43.29247], [5.37161, 43.29217], [5.37181, 43.29169], [5.37214, 43.29097]]]]","Nous vous proposons à la location au ""3 rue des tyrans "" 13007 Marseille :
 Un joli T2 de 49m² meublé situé au 2eme étage d'un immeuble ancien sans ascenseur. Cet appartement se compose d'une belle pièce de vie, d'une cuisine, d'une chambre, d'une salle d'eau et WC.
 Loyer C.C : 817.68€
 Provisions sur charges avec régularisation annuelle : 40€
 Dépôt de garantie : 1555.36€
 Honoraires de location totales : 543.53€ dont 125.43€ d'honoraires d'état des lieux.
 Disponible immédiatement
 Contactez Océane GRANON uniquement par SMS ou bien sur 
 Montant estimé des dépenses annuelles d'énergie pour un usage standard entre 900€ et 1270€ (base des prix moyens des énergies indexés en 2021,2022,2023 abonnement compris)
 Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 
 Location soumise à des conditions de revenus par la garantie de loyers impayés.
 La solvabilité du Locataire est acquise si le montant du revenu net global du Locataire est égal ou supérieur à 3 fois le montant du loyer annuel, charges et taxes comprises,
 Si le montant du loyer annuel, charges et taxes comprises représente plus de 50 % des revenus nets du Locataire, la solvabilité du Locataire n'est pas acquise et la garantie de l'Assureur est inopérante.
 Lorsque le Locataire est étudiant, la garantie et la solvabilité sont acquises si la ou les personnes (deux au maximum) qui se portent caution solidaire ont un revenu net annuel égal ou supérieur à 3 fois le montant du loyer annuel charges et taxes comprises.
 La solvabilité de la caution est acquise si le revenu net annuel est égal à 3 fois le montant du loyer annuel, charges et taxes comprises.
 Important: Les revenus du (ou des) Locataire(s) et les revenus de la caution ne se cumulent pas.",T2 MEUBLE/ SAINT VICTOR,Appartement à louer,"['2 pièces', '1 chambre', '41 m²', '2ème étage']",817.0,seloger,25A3IEWBGGGA,2.0,1.0,41.0,2.0,,,5.369520103578421,43.29056311345258,20.0
2025-11-21 22:12:00+00:00,2025-12-03 05:21:05.611000+00:00,Marseille 1er,13001,FRA,Point,"[5.3808573, 43.301039]","Logement Manda ! Visitez et déposez votre dossier uniquement sur notre plateforme  ! Nous ne vous enverrons jamais le bail ou le RIB par mail - tout est sécurisé sur notre plateforme.

 26 Boulevard d'Athènes, 13001 Marseille
 Disponible le 24/11/2025 • 1er étage • 143,7 m² • T5 • Meublé • 4 chambres • 2200 €
L'agence Manda vous propose ce spacieux T5 meublé idéalement situé en plein cœur du 1er arrondissement de Marseille, à proximité immédiate des transports et de toutes les commodités.
Description du logement
Ce bel appartement de 143 m² se compose d'un séjour lumineux, aménagé avec deux canapés et une table à manger, offrant un espace convivial et confortable, complété d'un balcon filant.
La cuisine ouverte, moderne et entièrement équipée, vous permettra de profiter d'un espace fonctionnel et agréable pour cuisiner au quotidien.
L'appartement dispose de quatre chambres, chacune offrant un bel espace de repos et de rangement.
La salle d'eau est équipée d'une baignoire et d'une douche.
 Une machine à laver et un sèche linge sont également à disposition.
Atouts du bien
• Surface exceptionnelle : 143 m²
• Balcon filant
• Cave
• Séjour lumineux
• Cuisine ouverte équipée
• Trois chambres spacieuses & un espace chambre ou bureau supplémentaire
• Machine à laver & sèche linge
• Emplacement recherché : transports, commerces, écoles
• Appartement meublé, prêt à vivre

Disponible dès le 24/11/2025, ce beau T5 n'attend plus que vous !

VOUS POUVEZ VISITER PLUS DE 3 000 LOGEMENTS (visite virtuelle + vidéos) ET DÉPOSER VOTRE CANDIDATURE SUR LE SITE WEB MANDA (REF : MANDA-70532)
Référence du bien : MANDA-70532",Location Magnifique T5 meublé – Marseille 1er,Appartement à louer,"['5 pièces', '4 chambres', '143 m²', '1er étage']",2200.0,seloger,25KMYCD1MUSM,5.0,4.0,143.0,1.0,,,5.3808573,43.301039,15.0
2025-11-26 17:15:00+00:00,2025-12-12 09:11:16.097000+00:00,Marseille 4ème,13004,FRA,Point,"[5.407908, 43.310296]","SANS HONORAIRES. Dans résidence dans le 4ème arrondissement livrée mi octobre, appartement T2 avec de belles prestations parking et terrasse. Visites du logement témoin et présentation des plans Photos non contractuelles Référence à rappeler lors de nos échanges : A837 - 366397 Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques :  LAC / Logement Abord.contract.",Appartement T2,Appartement à louer,"['2 pièces', '1 chambre', '44 m²', 'RDC']",758.0,seloger,25QAUIGQA4S4,2.0,1.0,44.0,,,,5.407908,43.310296,17.0
2025-11-12 18:08:00+00:00,2025-12-13 18:20:15.203000+00:00,Marseille 4ème,13004,FRA,Point,"[5.402396, 43.305396]","Secteur Blancarde - Très agréable appartement Type 3 meublé de 50m² avec climatisation situé en rez de chaussée sur élevé au 20 rue davin dans le 4e arrondissement à Marseille.

Cet appartement en excellent état se compose d'une pièce à vivre, d'une cuisine aménagée et equipée (four,lave linge, lave vaisselle,réfrigérateur, plaques éléctriques,hotte) ainsi que de deux chambres et d'une salle d'eau avec wc séparés.

Proche des arrêts de bus (42,72,81). Commerces, école, parcs se trouvent à proximité. 

Prévoir la taxe pour l'enlèvement des ordures ménagères en plus du loyer de 18 euros/ mois.

Appartement avec un Diagnostic de Performance énergétique classe C : Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 500 euros et 730 euros par an. Prix moyens des énergies indexés sur les années 2021,2022,2023 (abonnements compris).

Eau chaude et chauffage électrique individuel.

Visite vidéo de l'appartement en copiant ce lien: 

Disponible dès le 28 Novembre 2025.

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 

IMPORTANT : Pour toute demande d'information ou pour déposer votre dossier, merci de nous envoyer un mail depuis l'annonce . Vous recevrez alors un formulaire à remplir. A réception, nous ne manquerons pas de revenir vers vous.
Le gestionnaire de cet appartement est Julien.",Meublé,Appartement à louer,"['3 pièces', '2 chambres', '50,6 m²', 'RDC']",890.0,seloger,25LGK43AR5Z2,3.0,2.0,50.6,,,,5.402396,43.305396,18.0
2025-12-03 00:40:00+00:00,2025-12-13 16:35:19.092000+00:00,Marseille 7ème,13007,FRA,Point,"[5.356961, 43.290687]","AHORA IMMOBILIER vous propose à la location ce joli T2 non meublé d'environ 41 m² situé dans le secteur privilégié et recherché de Saint-Victor, au coeur du 7ème arrondissement de Marseille. Proximité commerces. Le bien offre une cuisine aménagée et équipée, une chambre et une salle de bains. L'appartement a été repeint et la cuisine est neuve.

Contact : Ludovic MICHEL au 06I70I01I46I85
Mandat de gestion : 1234

L'agence AHORA IMMOBILIER 11 boulevard du Redon 13009 MARSEILLE, vous propose une sélection d'appartements et de maisons / villas à la vente et à la location dans les secteurs de Marseille Sud.

Honoraires de 533 euros TTC à la charge du locataire comprenant 123 euros TTC pour l'état des lieux. Loyer de base 650 euros/mois. Provision sur charges 50 euros/mois, régularisation annuelle. Dépôt de garantie 650 euros. Classe énergie E, Classe climat B Montant moyen estimé des dépenses annuelles d'énergie pour un usage standard, établi à partir des prix de l'énergie de l'année 2021 : entre 810.00 et 1140.00 euros. Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : georisques.gouv.fr. 

Votre conseiller AHORA IMMOBILIER : Ludovic MICHEL
Agent commercial (Entreprise individuelle)",T2 non meublé – Saint-Victor,Appartement à louer,"['2 pièces', '1 chambre', '41,1 m²', 'Étage 2/3']",700.0,seloger,25J61T7PZUK8,2.0,1.0,41.1,23.0,,,5.356961,43.290687,17.0
,2025-11-20 20:32:27.319820600+00:00,Marseille,13011,FR,MultiPolygon,"[[[[5.45557, 43.28862], [5.45864, 43.2871], [5.45845, 43.28619], [5.4574, 43.28609], [5.45637, 43.28552], [5.45179, 43.28435], [5.45145, 43.28509], [5.44975, 43.28578], [5.44882, 43.28769], [5.45254, 43.28854], [5.45557, 43.28862]]]]","Studio meublé 30m² – Marseille 11e, terrasse & parking

Charmant studio meublé de 30m², situé dans une résidence calme et sécurisée avec ascenseur, au 1er étage.
Le logement comprend une terrasse de 12m², une place de parking attitrée et un interphone avec caméra.

Équipements : canapé-lit, table à manger, micro-ondes, frigo, machine à laver, vaisselle, salon de jardin, etc.
DPE : A (très bonne performance énergétique)
 
Loyer : 810 € charges comprises
Caution : 1620€
Disponible immédiatement 
Idéal pour étudiant(e) ou personne seule.",Beau studio meublé avec grande terrasse et parking - Résidence calme Marseille 11e,Appartement à louer,"['1 pièce', '30 m²', 'Étage 1/3', 'disponible dès maintenant']",810.0,seloger,252PGPDES3CU,1.0,,30.0,13.0,disponible dès maintenant,,5.4535856546684744,43.28675011865687,27.0
2025-10-30 10:24:00+00:00,2025-12-12 01:17:04.816000+00:00,Marseille 8ème,13008,FRA,MultiPolygon,"[[[[5.40225, 43.17592], [5.40057, 43.17517], [5.39988, 43.17586], [5.40235, 43.17673], [5.40225, 43.17592]]], [[[5.3847, 43.17365], [5.38658, 43.17399], [5.38137, 43.17475], [5.38159, 43.17626], [5.3776, 43.17573], [5.37531, 43.17707], [5.37289, 43.17692], [5.37176, 43.17946], [5.37506, 43.17827], [5.37486, 43.1795], [5.37758, 43.17928], [5.38066, 43.18083], [5.38189, 43.17956], [5.38445, 43.17949], [5.38388, 43.17857], [5.3864, 43.17834], [5.38642, 43.17917], [5.39751, 43.17477], [5.39869, 43.17373], [5.39782, 43.173], [5.38639, 43.17261], [5.3847, 43.17365]]], [[[5.38898, 43.18535], [5.38706, 43.18598], [5.38349, 43.18746], [5.3813, 43.19015], [5.38534, 43.18909], [5.3844, 43.18811], [5.38695, 43.18838], [5.39155, 43.18616], [5.38898, 43.18535]]], [[[5.36284, 43.19997], [5.36703, 43.19718], [5.37165, 43.19387], [5.36221, 43.19686], [5.36139, 43.19875], [5.35856, 43.1997], [5.36284, 43.19997]]], [[[5.22884, 43.19913], [5.23143, 43.1988], [5.22875, 43.1976], [5.22884, 43.19913]]], [[[5.35835, 43.20035], [5.35848, 43.19939], [5.35664, 43.19961], [5.35521, 43.20133], [5.35835, 43.20035]]], [[[5.3378, 43.21286], [5.33972, 43.21162], [5.34007, 43.20913], [5.33837, 43.2079], [5.32855, 43.2124], [5.3378, 43.21286]]], [[[5.32505, 43.21369], [5.32555, 43.21497], [5.32778, 43.21405], [5.32505, 43.21369]]], [[[5.35335, 43.23226], [5.35311, 43.2331], [5.35595, 43.23301], [5.35957, 43.23554], [5.36235, 43.23986], [5.36179, 43.24222], [5.36372, 43.24638], [5.3631, 43.24338], [5.36488, 43.24266], [5.36809, 43.24409], [5.36451, 43.24573], [5.3679, 43.24503], [5.3695, 43.24633], [5.37038, 43.2447], [5.37336, 43.24585], [5.37308, 43.25149], [5.37226, 43.25226], [5.37395, 43.25294], [5.37371, 43.25464], [5.3719, 43.25439], [5.37303, 43.25587], [5.3746, 43.25547], [5.37568, 43.2583], [5.37386, 43.25992], [5.3726, 43.25903], [5.3715, 43.25995], [5.37241, 43.26124], [5.37048, 43.26174], [5.37038, 43.26377], [5.36816, 43.26299], [5.36864, 43.26673], [5.36927, 43.26591], [5.37151, 43.26633], [5.36884, 43.26829], [5.36761, 43.26612], [5.368, 43.26831], [5.36955, 43.26891], [5.37262, 43.26782], [5.37419, 43.27962], [5.37648, 43.27919], [5.37858, 43.28108], [5.38874, 43.28315], [5.39911, 43.27757], [5.39922, 43.27305], [5.40154, 43.26969], [5.3974, 43.26756], [5.39393, 43.26788], [5.39911, 43.25872], [5.39695, 43.25809], [5.39935, 43.25465], [5.39456, 43.25338], [5.39698, 43.24909], [5.39693, 43.24741], [5.39489, 43.24628], [5.39613, 43.24461], [5.39004, 43.24153], [5.39277, 43.23976], [5.39128, 43.23809], [5.39194, 43.23497], [5.38955, 43.23303], [5.38146, 43.232], [5.38185, 43.22705], [5.37944, 43.22589], [5.37843, 43.22343], [5.38363, 43.22339], [5.38156, 43.20972], [5.37994, 43.21065], [5.37278, 43.20847], [5.37204, 43.20967], [5.37019, 43.2076], [5.36322, 43.20731], [5.36156, 43.20966], [5.35706, 43.20839], [5.3523, 43.21015], [5.35361, 43.21249], [5.35088, 43.21115], [5.34724, 43.21303], [5.34481, 43.21216], [5.34058, 43.21391], [5.3371, 43.2136], [5.33608, 43.21498], [5.34294, 43.21462], [5.34247, 43.21673], [5.34488, 43.21705], [5.34487, 43.21566], [5.34638, 43.21544], [5.34485, 43.2218], [5.34604, 43.22449], [5.34829, 43.2252], [5.34657, 43.22623], [5.34846, 43.22831], [5.34935, 43.22895], [5.3479, 43.22957], [5.34989, 43.23199], [5.35253, 43.23344], [5.35335, 43.23226]]], [[[5.3721, 43.2524], [5.37226, 43.25226], [5.37065, 43.2516], [5.3721, 43.2524]]]]","Important : Pour postuler à cette location, merci de déposer votre dossier via la plateforme Garantme. Pour recevoir le lien, cliquez sur le bouton ""contacter l'agence"" ou le bouton ""envoyer un message"". Une fois votre dossier complété sur Garantme, nous vous recontacterons s'il nous reste des disponibilités de visites.
  
 Cet appartement 3 pièces meublé de 66m2, est idéalement situé au sein de la résidence prisée de La Cadenelle. Un emplacement privilégié dans le 8ème arrondissement, proche du second Prado, des plages, de l'école Provence, etc..
 Il se compose d'une entrée desservant un séjour lumineux avec baie vitrée ouvrant sur une grande terrasse, sans vis-à-vis, avec vue sur la piscine et la nature. À l'arrière, une première chambre ou bureau se situe à proximité du cellier et de la cuisine indépendante entièrement équipée (plaque de cuisson, hotte, réfrigérateur, four, lave-vaisselle, lave-linge). Un second couloir mène à la salle de bains avec WC, à un grand dressing et à la chambre principale.
 LOGEMENT DISPONIBLE LE 24/11/2025
  
 Loyer : 1622€ CC dont 280€ de provisions de charges mensuelle comprenant : piscine / eau chaude / eau froide / chauffage / climatisation / entretien des parties communes /
 Dépot de garantie : 2684€
 Honoraires : 864.37€ (dont 199.47€ pour l'état des lieux)
 DPE : E / GES : E
 Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 910€ et 1290€, estimation réalisée à partir des prix énergétiques de référence de l'année : 2021.
 Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site : 
  
 En déposant votre dossier, vous nous autorisez à communiquer vos informations au bailleur.
 Visite après étude du dossier de candidature, Gestion Loc active, le partenaire premium de votre gestion et de vos locations.",T3 meublé climatisé + terrasse + résidence Cadenelle 13008,Appartement à louer,"['3 pièces', '2 chambres', '66 m²', '2ème étage']",1622.0,seloger,25NQQ4KGYZ3W,3.0,2.0,66.0,2.0,,,5.374977951044883,43.23782879940649,25.0
2025-10-22 14:50:00+00:00,2025-12-09 15:56:16.501000+00:00,Marseille 10ème,13010,FRA,MultiPolygon,"[[[[5.4327, 43.27574], [5.43399, 43.27515], [5.43545, 43.27377], [5.43601, 43.27377], [5.43718, 43.27283], [5.4361, 43.27225], [5.43461, 43.27304], [5.43231, 43.27273], [5.43155, 43.273], [5.42879, 43.27177], [5.42688, 43.27413], [5.42627, 43.27544], [5.42643, 43.27611], [5.4308, 43.27361], [5.43229, 43.27423], [5.43192, 43.27467], [5.43244, 43.27489], [5.43204, 43.27529], [5.4327, 43.27574]]]]","MARSEILLE 2E ARRONDISSEMENT - A LOUER T1 de 27m². Loyer: 550€ + 50€ de charges.
Composé d'une entrée, d'un séjour, d'une cuisine équipée, d'une salle de bain et d'un WC.
Proche transports et commerces.
Pour visite contacter Loc Express 
Frais de dossier 240 euros.",Appartement - T1 - MARSEILLE 2E ARRONDISSEMENT - 550€,Appartement à louer,"['1 pièce', '27 m²', '1er étage']",600.0,seloger,25I95FG6AWSM,1.0,,27.0,1.0,,,5.4312587838377535,43.27377511136989,22.0
