creation_date,update_date,city,zip_code,country,geometry_type,geometry_coords,description,headline,title,keyfacts,price_value,brand,id,numberOfRooms,livingSpace,numberOfFloors,availability,numberOfBedrooms,plotSpace,lon,lat,price_m2
2024-11-13 00:56:00+00:00,2025-11-18 11:36:10.030000+00:00,Nice,06300,FRA,MultiPolygon,"[[[[7.304, 43.69627], [7.30901, 43.69246], [7.30426, 43.68501], [7.29381, 43.68651], [7.29364, 43.69073], [7.28535, 43.69363], [7.28418, 43.69819], [7.28333, 43.69443], [7.28835, 43.69043], [7.27784, 43.69422], [7.26605, 43.69445], [7.24366, 43.68927], [7.23069, 43.67871], [7.23077, 43.66597], [7.22325, 43.65719], [7.2237, 43.66084], [7.21287, 43.64785], [7.20101, 43.64553], [7.19945, 43.64733], [7.20361, 43.65122], [7.20084, 43.65357], [7.20132, 43.66073], [7.18744, 43.69296], [7.18215, 43.73769], [7.18543, 43.7468], [7.19784, 43.75979], [7.21496, 43.75592], [7.21583, 43.75198], [7.21996, 43.75082], [7.22115, 43.74156], [7.23273, 43.74582], [7.23884, 43.75105], [7.24844, 43.75147], [7.24918, 43.74668], [7.2524, 43.74626], [7.24991, 43.74502], [7.2522, 43.74442], [7.25138, 43.73985], [7.26178, 43.74564], [7.26354, 43.74352], [7.27351, 43.74513], [7.27965, 43.74295], [7.28126, 43.73589], [7.28585, 43.73395], [7.29826, 43.73924], [7.29487, 43.74856], [7.29667, 43.75842], [7.29947, 43.75474], [7.30773, 43.75373], [7.31209, 43.74552], [7.30813, 43.73773], [7.29234, 43.73341], [7.30319, 43.72128], [7.30699, 43.72658], [7.31546, 43.72245], [7.32348, 43.72335], [7.31468, 43.7206], [7.31364, 43.71517], [7.30082, 43.70622], [7.30023, 43.70177], [7.304, 43.69627]]]]","NICE - Corniche Fleurie

Appartement de 3 pièces meublées exposé au sud, situé dans un immeuble neuf de standing avec vue sur la mer.

D'une surface de 78m², cet appartement est agencé avec une entrée, un séjour, une cuisine équipée avec lave-linge et lave-vaisselle, 2 chambres, une salle de bain avec douche et 2 WC. 
Le tout avec une terrasse de 13m². 

Possibilité de parking et de location en colocation.

Loyer 1500 € hors charges + 350 € de charges, soit un loyer de 1850 € charges comprises. ( eau, edf & gaz compris)

Dépôt de garantie : 1 500 €

Référence de l'annonce : 0602618
Forfait 210 TTC

Toutes nos offres ne sont pas en ligne ! Pour obtenir plus de renseignements, veuillez nous contacter ou nous rendre visite directement au 7 rue de Lépante à Nice (entre Nice Étoile et Monoprix).",NICE - CORNICHE FLEURIE - F3 meublée,Appartement à louer,"['3 pièces', '2 chambres', '78 m²']",1850.0,seloger,245NW9P8LDE4,3.0,78.0,,,2.0,,7.23833690842232,43.71240395819776,24.0
2025-11-20 14:21:00+00:00,2025-12-02 16:36:16.876000+00:00,Nice,06000,FRA,MultiPolygon,"[[[[7.28007, 43.70274], [7.27995, 43.70255], [7.27904, 43.70126], [7.27802, 43.70163], [7.27785, 43.70138], [7.27761, 43.70105], [7.27723, 43.7012], [7.27632, 43.70152], [7.27615, 43.70159], [7.27544, 43.70183], [7.27507, 43.70196], [7.27456, 43.70214], [7.27438, 43.7022], [7.2741, 43.7023], [7.27367, 43.70245], [7.27327, 43.70188], [7.27253, 43.70214], [7.27226, 43.70222], [7.27265, 43.70281], [7.27304, 43.70339], [7.27318, 43.7036], [7.27265, 43.70373], [7.27238, 43.7038], [7.2724, 43.70391], [7.27248, 43.70414], [7.27259, 43.70447], [7.27267, 43.70468], [7.27271, 43.70485], [7.27342, 43.70449], [7.27364, 43.70439], [7.2737, 43.70436], [7.27393, 43.70424], [7.27469, 43.70396], [7.27552, 43.70369], [7.27585, 43.70358], [7.27608, 43.7035], [7.27654, 43.70335], [7.27672, 43.70329], [7.27717, 43.70313], [7.27733, 43.70308], [7.27758, 43.70305], [7.27798, 43.70304], [7.27833, 43.70307], [7.27844, 43.70305], [7.27855, 43.70304], [7.27869, 43.70303], [7.27886, 43.70303], [7.27898, 43.70302], [7.27981, 43.70277], [7.27982, 43.70277], [7.27992, 43.70274], [7.27995, 43.70274], [7.28007, 43.70274]]]]","À Louer en plein cœur de Nice, rue gioffredo, magnifique 3 pièces de 83 m² dans un bel immeuble.

Il se compose une belle entrée, un double séjour lumineux, une cuisine équipée, deux chambres, une salle de bains, une salle d’eau, un dressing et un WC. 

Charme, volume et situation idéale : vous êtes à deux pas des commerces, du tram et de toutes les commodités, parfait pour profiter pleinement de la vie en centre-ville. 

Loyer : 1 805 € + 45 € de charges (soit 1 850 € CC). 
Dépôt de garantie : 3 610 €.
Disponibilité : 11 décembre 2025 
Bail 1 an meublé renouvelable 
 Une opportunité rare à saisir rapidement !",À Louer / Nice Centre Ville 3 pièces 83m2,Appartement à louer,"['3 pièces', '2 chambres', '83 m²', '1er étage']",1850.0,seloger,25C2829WGQJZ,3.0,83.0,1.0,,2.0,,7.275862717128503,43.702715099960805,22.0
2025-12-05 02:27:00+00:00,2025-12-13 02:50:11.587000+00:00,Nice,06300,FRA,MultiPolygon,"[[[[7.304, 43.69627], [7.30901, 43.69246], [7.30426, 43.68501], [7.29381, 43.68651], [7.29364, 43.69073], [7.28535, 43.69363], [7.28418, 43.69819], [7.28333, 43.69443], [7.28835, 43.69043], [7.27784, 43.69422], [7.26605, 43.69445], [7.24366, 43.68927], [7.23069, 43.67871], [7.23077, 43.66597], [7.22325, 43.65719], [7.2237, 43.66084], [7.21287, 43.64785], [7.20101, 43.64553], [7.19945, 43.64733], [7.20361, 43.65122], [7.20084, 43.65357], [7.20132, 43.66073], [7.18744, 43.69296], [7.18215, 43.73769], [7.18543, 43.7468], [7.19784, 43.75979], [7.21496, 43.75592], [7.21583, 43.75198], [7.21996, 43.75082], [7.22115, 43.74156], [7.23273, 43.74582], [7.23884, 43.75105], [7.24844, 43.75147], [7.24918, 43.74668], [7.2524, 43.74626], [7.24991, 43.74502], [7.2522, 43.74442], [7.25138, 43.73985], [7.26178, 43.74564], [7.26354, 43.74352], [7.27351, 43.74513], [7.27965, 43.74295], [7.28126, 43.73589], [7.28585, 43.73395], [7.29826, 43.73924], [7.29487, 43.74856], [7.29667, 43.75842], [7.29947, 43.75474], [7.30773, 43.75373], [7.31209, 43.74552], [7.30813, 43.73773], [7.29234, 43.73341], [7.30319, 43.72128], [7.30699, 43.72658], [7.31546, 43.72245], [7.32348, 43.72335], [7.31468, 43.7206], [7.31364, 43.71517], [7.30082, 43.70622], [7.30023, 43.70177], [7.304, 43.69627]]]]","Nice Mont Boron, LOCATION SAISONNIERE proche de toutes commodités, à 10 minutes de Villefranche et du centre ville de Nice, très jolie villa, entièrement rénovée avec ascenseur, surplombant la baie de Nice. Elle se compose de deux étages avec au rez de chaussée un séjour, une salle à manger, une cuisine équipée, une chambre avec sa salle d'eau /wc et dressing, une pièce détente et/ou chambre d'appoint avec une salle d eau /wc, à l étage une chambre de maitre avec sa salle d eau /wc et dressing ouvrant sur une agréable terrasse avec une vue mer. A l'extérieur: une piscine avec son coin détente, cuisine d'été, un garage double. LOCATION SAISONNIERE - prix à la semaine à partir de 5000 € en fonction période. NOUS CONSULTER Honoraires locataires : 1250.0 euros Dont : - Visite, constitution dossier, rédaction de bail : 1250.0 euros - Etablissement état des lieux : 0.0 euros - Dépôt de garantie : 5000.0 euros Location Meublée, Loyer 5000.0 euros /mois C.C, dont charges mensuelles : 0.0 euros, régularisation annuelle Montant estimé des dépenses annuelles d'énergie pour un usage standard entre 2226.0  € et 3012.0  €, indexées à l'année 2023 (abonnements compris).",Maison,Maison à louer,"['3 pièces', '2 chambres', '97,1 m²', '300 m² de terrain']",5000.0,seloger,25FJ3TTJ172J,3.0,97.1,,,2.0,300 m² de terrain,7.23833690842232,43.71240395819776,51.0
2025-11-05 11:44:00+00:00,2025-12-08 11:35:17.895000+00:00,Nice,06100,FRA,MultiPolygon,"[[[[7.304, 43.69627], [7.30901, 43.69246], [7.30426, 43.68501], [7.29381, 43.68651], [7.29364, 43.69073], [7.28535, 43.69363], [7.28418, 43.69819], [7.28333, 43.69443], [7.28835, 43.69043], [7.27784, 43.69422], [7.26605, 43.69445], [7.24366, 43.68927], [7.23069, 43.67871], [7.23077, 43.66597], [7.22325, 43.65719], [7.2237, 43.66084], [7.21287, 43.64785], [7.20101, 43.64553], [7.19945, 43.64733], [7.20361, 43.65122], [7.20084, 43.65357], [7.20132, 43.66073], [7.18744, 43.69296], [7.18215, 43.73769], [7.18543, 43.7468], [7.19784, 43.75979], [7.21496, 43.75592], [7.21583, 43.75198], [7.21996, 43.75082], [7.22115, 43.74156], [7.23273, 43.74582], [7.23884, 43.75105], [7.24844, 43.75147], [7.24918, 43.74668], [7.2524, 43.74626], [7.24991, 43.74502], [7.2522, 43.74442], [7.25138, 43.73985], [7.26178, 43.74564], [7.26354, 43.74352], [7.27351, 43.74513], [7.27965, 43.74295], [7.28126, 43.73589], [7.28585, 43.73395], [7.29826, 43.73924], [7.29487, 43.74856], [7.29667, 43.75842], [7.29947, 43.75474], [7.30773, 43.75373], [7.31209, 43.74552], [7.30813, 43.73773], [7.29234, 43.73341], [7.30319, 43.72128], [7.30699, 43.72658], [7.31546, 43.72245], [7.32348, 43.72335], [7.31468, 43.7206], [7.31364, 43.71517], [7.30082, 43.70622], [7.30023, 43.70177], [7.304, 43.69627]]]]","NICE - Gorbella

Bel appartement 2 pièces situé dans un immeuble calme à proximité de tous commerces et de toutes commodités ( bus et tram). 

D'une surface de 45 m², ce spacieux 2 pièces entièrement traversant offre une jolie vue sur un parc, créant une atmosphère calme et agréable. Il est agencé avec une entrée sécurisée par interphone et digicode, un séjour avec accès à un balcon, une cuisine neuve entièrement équipée, une chambre avec rangements, ainsi qu'une salle de bain avec WC. 

Un parking complète ce bien.

- Loyer : 890€ hors charges + 75€ de charges soit un loyer charges comprises de 965€ 

Dépôt de garantie : 1780€

Forfait 210€ ttc
Référence de l'annonce : 0602582

Et si votre futur logement ne se trouvait pas encore en ligne ?
N'hésitez pas à nous joindre ou à venir nous rencontrer en agence au 7 rue de Lépante à Nice (à deux pas de Nice Étoile et du Monoprix).",Spacieux appartement 2 pièces avec vue sur Parc,Appartement à louer,"['2 pièces', '1 chambre', '45 m²']",965.0,seloger,25AFKIU9H9EW,2.0,45.0,,,1.0,,7.23833690842232,43.71240395819776,21.0
2025-12-06 07:23:00+00:00,2025-12-13 10:01:16.652000+00:00,Nice,06200,FRA,Point,"[7.2227199, 43.6727215]","4 chambre(s) libre(s) dans une colocation de 4 chambres dans un appartment de 72m2

EDHEC & Promenade Anglais 5P terrasse refait neuf
Au pied du tramway de la promenade des Anglais et
à 2 pas de l'EDHEC.
Colocation pour 4/5 étudiants.
Colocation de 4/5 chambres au 7eme et dernier
étage avec assensceur entièrement
refait à neuf.
Chaque chambre de 13m2 comprend une salle de bain ou
salle de douche avec wc privative et dispose soit
de la vue mer soit d'une terrasse.
Les charges comprennent l'eau chaude et froide
ainsi que le chauffage et le wifi.
La cuisine, le séjour ainsi que les chambres sont
intégralement équipées
à neuf.

Updated on 13/12/2025
  Mise à jour le 13/12/2025",Chambre dans une colocation de 13m2,Studio à louer,"['1 pièce', '4 chambres', '13 m²', '7ème étage']",630.0,seloger,25YWL4M9QQUT,1.0,13.0,7.0,,4.0,,7.2227199,43.6727215,48.0
2025-12-05 21:38:00+00:00,2025-12-05 21:41:16.543000+00:00,Nice,06300,FRA,Point,"[7.295744, 43.696395]","NICE MONT BORON - TERRASSE AU CALME PARFAIT - VUE MER - CLIMATISATION - PARKING S-SOL

Dans une résidence récente sur le Mont Boron, avec jardins, 
appartement 3 pièces avec terrasse vue mer au calme parfait.
L'appartement est entièrement climatisé.
Séjour lumineux avec cuisine semi-équipée, ouvert sur la terrasse exposée ouest.
2 Chambres climatisées, dressing, et grand placard de rangement dans le couloir pour les chambres.
Salle d'eau avec fenêtre, toilettes avec lave mains.
Parking en sous sol avec accès ascenseur, cave.
LIBRE IMMEDIATEMENT",location appartement 3 Pièce(s),Appartement à louer,"['3 pièces', '2 chambres', '66,1 m²', '2ème étage']",2400.0,seloger,25UXC67AKQMK,3.0,66.1,2.0,,2.0,,7.295744,43.696395,36.0
2025-10-27 14:21:00+00:00,2025-12-13 18:20:20.014000+00:00,Nice,06000,FRA,Point,"[7.277785, 43.701589]","Quartier CARABACEL - Bel appartement type 3 meublé, situé 1 Rue Defly 06000 Nice, au 2ème étage avec ascenseur.

Cet appartement se compose d'une agréable pièce de vie, joliment meublé et décoré, d'une première grande chambre avec dressing, d'une seconde chambre avec rangement, d'une cuisine séparée aménagée et équipée, d'une salle de bain avec placard, et d'un toilette séparé.

Visite virtuelle disponible : 

Le chauffage est individuel par système de plancher chauffant, l'eau froide est individuelle nécessitant la souscription d'un contrat, l'eau chaude est individuelle électrique et la cuisson se fait par le gaz de ville.

Prévoir une provision mensuelle de 20 euros en sus du loyer pour la taxe d'enlèvement des ordures ménagères.

Diagnostic de performance énergétique de l'appartement : classe D
Montant estimé des dépenses annuelles d'énergie pour un usage standard à 849,10 euros par an. Prix moyens des énergies indexés au 15/08/2015 (abonnement compris). Nouveau DPE en cours de réalisation

Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : 

IMPORTANT : Pour toute demande d'information ou pour déposer votre dossier, merci de nous envoyez un mail depuis l'annonce .
Le gestionnaire de cet appartement est Estelle",Agréable type 3 meublé - Centre ville / Carabacel,Appartement à louer,"['3 pièces', '2 chambres', '74,2 m²', '2ème étage']",1700.0,seloger,25EJAL2456G9,3.0,74.2,2.0,,2.0,,7.277785,43.701589,23.0
2025-11-13 13:06:00+00:00,2025-11-13 13:11:07.184000+00:00,Nice,06000,FRA,MultiPolygon,"[[[[7.27454, 43.69773], [7.27063, 43.6967], [7.26449, 43.70615], [7.26657, 43.70704], [7.26696, 43.70655], [7.26634, 43.70633], [7.26963, 43.70111], [7.27162, 43.70177], [7.27454, 43.69773]]]]","Appartement de 59 m2 à louer sur Nice

 Mon bien est dans un immeuble sécurisé. 3 pièces de 59m² offrant une entrée, un séjour, une cuisine séparée équipée, 2 chambres, une salle de bain, un WC séparé, un parking.

 Chercher un logement, c'est l'enfer, alors on a créé 123 Loger pour vous simplifier la vie.

 Combien ça coûte ?

 Vous réglez le pass de 29 euros (24 euros pour les étudiants). Le pass est mensuel, votre profil reste actif tant que vous restez

 abonné-e. Sans engagement, vous pouvez vous désabonner très facilement.

 Nous offrons une garantie satisfait-e ou remboursé-e pendant 3 mois.

 Comment ça marche ?

 Sur 123 Loger, ce sont les propriétaires qui contactent les locataires et ça change tout.

 1- Vous définissez vos critères : villes, surface, budget, etc

 2- Vous décrivez votre profil locataire : CDI, étudiant, indépendant, revenus, garant, etc… Une fois pour toute !

 3- Les propriétaires consultent votre profil et vous contactent directement.

 À bientôt sur 123 Loger.",Appartement meublé chic et sympa,Appartement à louer,"['3 pièces', '2 chambres', '59 m²', 'RDC']",450.0,seloger,25F22GBE4A8P,3.0,59.0,,,2.0,,7.26962570846213,43.7009592145942,8.0
2025-12-12 17:24:00+00:00,2025-12-12 17:26:05.387000+00:00,Nice,06000,FRA,Point,"[7.2708, 43.71142]","DEMANDE DE VISITE EN RÉPONDANT A L'ANNONCE UNIQUEMENT - Professeur Maurice Sureau - Au 1er et dernier étage d'un petit immeuble Niçois, charmant studio meublé. Composé de sa pièce de vie lumineuse avec son coin cuisine équipé, salle d'eau avec WC. Environnement calme et vue dégagée, studio avec climatisation réversible.

Bail long terme - Location meublée - Loyer 513€ + 60€ de provision sur charges - Honoraires (dossier, visite, bail) : 176€ TTC - État des lieux 53€ TTC - Dépôt de garantie 800€.",STUDIO - CIMIEZ,Studio à louer,"['1 pièce', '18 m²', 'Étage 1/1']",573.0,seloger,253AKTHVW98I,1.0,18.0,11.0,,,,7.2708,43.71142,32.0
2025-12-06 08:59:00+00:00,2025-12-13 07:55:15.523000+00:00,Nice,06000,FRA,Point,"[7.2551615835472, 43.695257787059]","5 chambre(s) libre(s) dans une colocation de 5 chambres dans un appartment de 95m2

Experience the charm of this delightful apartment at 70 Rue de France in Nice, just a short two-minute stroll from the iconic Promenade des Anglais and the inviting beach—perfect for soaking up the sun by the sea. Inside, the apartment offers a comfortable and thoughtfully designed living area with an open kitchen, five cozy bedrooms, two bathrooms, and a practical storage area. Our interior design experts have carefully curated the space, blending contemporary decor with the timeless elegance of traditional French Riviera architecture. Each bedroom features a double bed, ample storage, a desk with a chair for work or leisure, and shelves for your personal touches, creating a welcoming space to relax and unwind. Conveniently located in the heart of Nice, this apartment provides easy access to groceries and public transport, with a supermarket just across the street for effortless shopping. Whether you're stocking up on essentials or setting off on city adventures, everything you need is close at hand. The rent covers building service charges, bi-monthly professional cleaning of communal areas, internet/cable TV, water, and a provision for electricity, with the final balance adjusted based on actual consumption either annually or at the end of the tenancy. A one-time application fee includes the preparation of the lease, check-in and check-out procedures, inventory documentation, and dedicated assistance throughout your stay. The apartment is APL eligible; for a personalized simulation, please visit the CAF website.

Updated on 13/12/2025
  Mise à jour le 13/12/2025",Chambre dans une colocation de 13m2,Studio à louer,"['1 pièce', '5 chambres', '13 m²', '1er étage']",675.0,seloger,25PT3E1TCIKQ,1.0,13.0,1.0,,5.0,,7.2551615835472,43.695257787059,52.0
2025-12-12 11:04:00+00:00,2025-12-12 11:06:11.519000+00:00,Nice,06000,FRA,MultiPolygon,"[[[[7.25149, 43.70277], [7.25114, 43.70029], [7.24996, 43.70013], [7.24785, 43.69818], [7.24737, 43.69709], [7.24601, 43.69687], [7.24594, 43.69627], [7.24471, 43.69577], [7.24509, 43.69495], [7.24488, 43.69464], [7.24423, 43.69539], [7.24345, 43.69492], [7.24355, 43.69606], [7.24186, 43.69828], [7.24325, 43.69726], [7.24277, 43.69831], [7.24306, 43.69908], [7.24335, 43.69865], [7.24382, 43.70008], [7.2436, 43.70031], [7.24451, 43.69995], [7.24696, 43.70061], [7.2456, 43.70261], [7.24576, 43.70312], [7.24517, 43.70394], [7.246, 43.70415], [7.24687, 43.70352], [7.24689, 43.70478], [7.24725, 43.70479], [7.24755, 43.70428], [7.24779, 43.70508], [7.2492, 43.70427], [7.24986, 43.70343], [7.25043, 43.70359], [7.24997, 43.70328], [7.25012, 43.70293], [7.25149, 43.70277]]]]","COLOCATION ETUDIANTE UNIQUEMENT !
REPRISE DE LA SUITE D'UN BAIL pour 5 mois (soit jusqu'au 24 Mai 2026)
PARC IMPERIAL/TZAREWITCH: Dans un appartement de type 3 pièces d'une surface de 65,30m2 avec un jardin de 45m2, 1 chambre à louer  à 510 euros par mois Charges Comprise. Hall d'entré avec rangements, cuisine ouverte sur le séjour et le jardin, salle de douche avec lave-linge, wc indépendant, stationnement collectif.
Le loyer comprend aussi l'électricité, la box internet et l'intervention d'une femme de ménage.",COLOCATION ETUDIANTE UNIQUEMENT !,Appartement à louer - logement étudiant,"['1 pièce', '1 chambre', '65,3 m²', '3ème étage']",510.0,seloger,255DYWRR4RTZ,1.0,65.3,3.0,,1.0,,7.246970685570464,43.70017719396739,8.0
2025-12-09 14:48:00+00:00,2025-12-09 14:51:09.394000+00:00,Nice,06000,FRA,MultiPolygon,"[[[[7.27103, 43.69672], [7.27076, 43.69624], [7.2701, 43.69643], [7.26919, 43.69613], [7.26921, 43.69446], [7.26873, 43.69429], [7.26365, 43.69433], [7.26352, 43.69491], [7.26539, 43.69499], [7.26423, 43.69935], [7.26795, 43.70059], [7.27063, 43.6967], [7.27103, 43.69672]]]]","NICE - A LOUER T1 de 9m². Loyer: 500€ HC + 70€ de charges.
Composé d'une entrée, d'un séjour, d'une cuisine, d'une chambre, d'une salle d'eau et d'un WC.
Proche transports et commerces. Pour visite contacter Loc Express 
frais de dossier 240 euros",Appartement - T1 - NICE - 570,Appartement à louer,"['1 pièce', '9 m²', 'Étage 1/6']",570.0,seloger,25ZM7KBE5MI1,1.0,9.0,16.0,,,,7.267127354993459,43.69715043442192,63.0
2025-12-04 14:38:00+00:00,2025-12-09 10:15:08.479000+00:00,Nice,06000,FRA,Point,"[7.24467, 43.70362]","Nous avons le plaisir de vous proposer à la location un appartement vide de type 2 pièces de 70m2 sur l'Avenue Estienne d'Orves.

L'appartement se situe au 2ème étage d'une résidence au calme, il se compose d'une entrée, d'un séjour, d'une chambre, d'une cuisine indépendante, d'une salle de bains et d'un WC indépendant.
Une cave ainsi qu'un stationnement complètent l'appartement.

Loyer CC : 1120€/mois
Dépôt de garantie : 1000€
Honoraires d'agence : 910€",2P Nice Estienne d'Orves,Appartement à louer,"['2 pièces', '70 m²', '2ème étage']",1120.0,seloger,25NJ14ZNCX2M,2.0,70.0,2.0,,,,7.24467,43.70362,16.0
2025-11-06 11:40:00+00:00,2025-11-06 11:46:15.969000+00:00,Nice,06000,FRA,MultiPolygon,"[[[[7.27238, 43.7038], [7.27265, 43.70373], [7.27318, 43.7036], [7.27304, 43.70339], [7.27265, 43.70281], [7.27226, 43.70222], [7.27221, 43.70214], [7.27213, 43.70206], [7.27205, 43.70199], [7.27188, 43.70188], [7.27177, 43.70183], [7.27162, 43.70177], [7.27112, 43.70161], [7.27094, 43.70154], [7.27082, 43.7015], [7.27067, 43.70144], [7.2705, 43.70139], [7.26993, 43.70121], [7.26963, 43.70111], [7.26954, 43.70129], [7.26923, 43.70188], [7.26919, 43.70191], [7.26914, 43.70192], [7.26908, 43.70196], [7.26903, 43.70201], [7.26896, 43.70211], [7.26862, 43.70266], [7.26859, 43.70277], [7.26838, 43.70312], [7.26829, 43.70327], [7.26821, 43.7034], [7.26786, 43.70396], [7.26846, 43.70416], [7.26913, 43.70438], [7.26961, 43.70453], [7.26963, 43.70452], [7.26965, 43.7045], [7.26968, 43.70449], [7.26971, 43.70449], [7.26974, 43.70449], [7.26978, 43.70449], [7.26988, 43.70445], [7.27084, 43.70421], [7.27106, 43.70415], [7.27111, 43.70414], [7.27207, 43.70388], [7.27238, 43.7038]]]]","4 PIECES VIDE 105m² - 18 RUE DE RUSSIE - NICE CENTRE 

Votre conseiller Antoine BIERLAIRE du Cabinet GESTION CASSINI vous propose la location d'un appartement 4 pièces de 105m² situé au dernier étage (avec ascenseur) d'un immeuble niçois.

L'appartement se compose d'une entrée ouvrant sur un grand salon avec placard intégré, 3 chambres, cuisine séparée aménagée, une salle de bain et une salle de douche.

L'appartement est en bon état général, traversant, lumineux et climatisé.

L'emplacement de l'appartement est idéal en plein cœur du CENTRE VILLE, à proximité direct des commerces, transports et écoles.

L'avenue JEAN MEDECIN est situé à 20 mètres.

Disponible immédiatement.",4 PIECES VIDE 105m² - 18 RUE DE RUSSIE - NICE CENTRE,Appartement à louer,"['4 pièces', '3 chambres', '104,3 m²']",1750.0,seloger,259VN9VMNY1R,4.0,104.3,,,3.0,,7.270423022975572,43.70298584256266,17.0
2025-07-07 01:47:00+00:00,2025-07-16 08:22:13.018000+00:00,Nice,06100,FRA,Point,"[7.251046999999998, 43.70970599999988]","Bonjour. Nous mettons notre joli studio a votre disposition pour location. Situé en centre ville et proche du métro, vous avez ce qu'il faut pour tout besoin. Au plaisir de vous rencontrer.",À propos de ce bien,Appartement à louer,"['1 pièce', '15 m²', '1 étages']",701.0,seloger,25EAJT5K3QJ2,1.0,15.0,1.0,,,,7.251046999999998,43.70970599999988,47.0
2025-10-28 21:13:00+00:00,2025-12-13 21:05:18.030000+00:00,Nice,06000,FRA,MultiPolygon,"[[[[7.304, 43.69627], [7.30901, 43.69246], [7.30426, 43.68501], [7.29381, 43.68651], [7.29364, 43.69073], [7.28535, 43.69363], [7.28418, 43.69819], [7.28333, 43.69443], [7.28835, 43.69043], [7.27784, 43.69422], [7.26605, 43.69445], [7.24366, 43.68927], [7.23069, 43.67871], [7.23077, 43.66597], [7.22325, 43.65719], [7.2237, 43.66084], [7.21287, 43.64785], [7.20101, 43.64553], [7.19945, 43.64733], [7.20361, 43.65122], [7.20084, 43.65357], [7.20132, 43.66073], [7.18744, 43.69296], [7.18215, 43.73769], [7.18543, 43.7468], [7.19784, 43.75979], [7.21496, 43.75592], [7.21583, 43.75198], [7.21996, 43.75082], [7.22115, 43.74156], [7.23273, 43.74582], [7.23884, 43.75105], [7.24844, 43.75147], [7.24918, 43.74668], [7.2524, 43.74626], [7.24991, 43.74502], [7.2522, 43.74442], [7.25138, 43.73985], [7.26178, 43.74564], [7.26354, 43.74352], [7.27351, 43.74513], [7.27965, 43.74295], [7.28126, 43.73589], [7.28585, 43.73395], [7.29826, 43.73924], [7.29487, 43.74856], [7.29667, 43.75842], [7.29947, 43.75474], [7.30773, 43.75373], [7.31209, 43.74552], [7.30813, 43.73773], [7.29234, 43.73341], [7.30319, 43.72128], [7.30699, 43.72658], [7.31546, 43.72245], [7.32348, 43.72335], [7.31468, 43.7206], [7.31364, 43.71517], [7.30082, 43.70622], [7.30023, 43.70177], [7.304, 43.69627]]]]","Idéalement situé au cœur de Nice, au 111 rue de France, ce magnifique appartement de 6 pièces allie confort, espace et emplacement privilégié.
 À seulement quelques pas du tramway et de la plage, il offre un cadre de vie exceptionnel, entre dynamisme urbain et douceur méditerranéenne.",6 PIECES COEUR DE VILLE,Appartement à louer,"['6 pièces', '4 chambres', '142 m²', 'Étage 3/5']",2120.0,seloger,2546SXHSKHCU,6.0,142.0,35.0,,4.0,,7.23833690842232,43.71240395819776,15.0
2025-07-12 19:37:00+00:00,2025-07-16 08:22:10.056000+00:00,Nice,06000,FRA,Point,"[7.256775849440773, 43.695784195310246]",Rue René Sainson proche du boulevard Gambetta et de la rue de France 06000 Nice,À propos de ce bien,Appartement à louer,"['1 pièce', '21 m²', 'Étage 5/6']",750.0,seloger,254JQ7JRZ69F,1.0,21.0,56.0,,,,7.256775849440773,43.695784195310246,36.0
,2025-12-10 09:53:33.985361500+00:00,Nice,06000,FR,Point,"[7.245975, 43.6910079999999]","Location meublée sur la célèbre Promenade des Anglais, idéalement situé, au calme sur cour intérieure, dans un immeuble sécurisé avec ascenseur et gardienne.

Le logement

•Pièce de vie (salon/salle à manger) canapé convertible (2 couchages)
. Bureau/chambre lit Mezzanine (2 couchages)
•Cuisine aménagée
•Salle de douche moderne
•Fenêtres sur cour : tranquillité garantie

Confort
• Chauffage collectif
• Immeuble entretenu, accès sécurisé
• Ascenseur + gardienne + interphone

Infos pratiques
• Loyer : 990 € + Charges : 100 € (ascenseur, gardienne, chauffage)
• Disponible immédiatement

Les +
• Adresse prestigieuse
• Calme absolu
• Proximité mer, commerces et transport.

Pas de frais d’agence. 
Plus de photo sur demande 
Contactez-moi par SMS ou téléphone",Deux pièces promenade,Appartement à louer,"['2 pièces', '1 chambre', '40 m²']",1090.0,seloger,25TVNBTTPL68,2.0,40.0,,,1.0,,7.245975,43.6910079999999,27.0
2025-12-03 18:02:00+00:00,2025-12-11 15:15:11.073000+00:00,Nice,06000,FRA,Point,"[7.26135, 43.71012]","Cet appartement de 30 m² offre un cadre de vie confortable et moderne. Composé de deux pièces, dont une chambre à coucher, il est idéal pour une personne seule ou un couple. La présence de la climatisation assure un confort optimal tout au long de l'année.

Situé dans un très bel immeuble niçois, il dispose d'une cuisine comprenant un lave-vaisselle, un réfrigérateur et des plaques à induction.

L'ameublement offre une ambiance chaleureuse et accueillante. Cet appartement offre un cadre agréable pour vivre à Nice, à proximité des commodités locales et avec un accès facile aux transports.

Pour un prix de 850 €/mois charges comprises.
Vidéo à la demande","Appartement moderne à Libération, Nice",Appartement à louer,"['2 pièces', '1 chambre', '30 m²', '5 étages']",850.0,seloger,25BC9V5PMQ7V,2.0,30.0,5.0,,1.0,,7.26135,43.71012,28.0
